Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Hermerén, G.","Human stem-cell research in gastroenterology: Experimental treatment, tourism and biobanking",2014,"Best Practice and Research: Clinical Gastroenterology","28","2",,"257","268",,1,10.1016/j.bpg.2014.02.0024,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899841618&partnerID=40&md5=4bdbf3daa8f5fd7197ceb13fb2d0797c",Article,Scopus,2-s2.0-84899841618
"Womack, C., Mager, S.R.","Human biological sample biobanking to support tissue biomarkers in pharmaceutical research and development",2014,"Methods","70","1",,"3","11",,3,10.1016/j.ymeth.2014.01.014,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84927611471&partnerID=40&md5=3b9c37f7ef15b8a58a0dd13296c63622",Review,Scopus,2-s2.0-84927611471
"Mastromonaco, G.F., González-Grajales, L.A., Filice, M., Comizzoli, P.","Somatic cells, stem cells, and induced pluripotent stem cells: How do they now contribute to conservation?",2014,"Advances in Experimental Medicine and Biology","753",,,"385","427",,1,10.1007/978-1-4939-0820-2_16,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959236707&partnerID=40&md5=118cefcadb0b4849f8e7f52b649863ec",Article,Scopus,2-s2.0-84959236707
"Ma, R., Fredriksson, I., Karthik, G.-M., Winn, G., Darai-Ramqvist, E., Bergh, J., Hartman, J.","Superficial scrapings from breast tumors is a source for biobanking and research purposes",2014,"Laboratory Investigation","94","7",,"796","805",,4,10.1038/labinvest.2014.65,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903533701&partnerID=40&md5=0cb519146f4a63a5248ad187ccf92a80",Article,Scopus,2-s2.0-84903533701
"Holt, W.V., Brown, J.L., Comizzoli, P.","Reproductive science as an essential component of conservation biology",2014,"Advances in Experimental Medicine and Biology","753",,,"3","14",,,10.1007/978-1-4939-820-2_1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84934443024&partnerID=40&md5=eb0f88b49397043fb9659bdc24e92880",Review,Scopus,2-s2.0-84934443024
"Zhurova, M., McGann, L.E., Acker, J.P.","Osmotic parameters of red blood cells from umbilical cord blood",2014,"Cryobiology","68","3",,"379","388",,,10.1016/j.cryobiol.2014.04.002,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901500876&partnerID=40&md5=7bf2ddedd8f6ab50d24ed232370fe4fd",Article,Scopus,2-s2.0-84901500876
"Botkin, J.R., Rothwell, E., Anderson, R., Stark, L.A., Mitchell, J.","Public attitudes regarding the use of electronic health information and residual clinical tissues for research",2014,"Journal of Community Genetics","5","3",,"205","213",,5,10.1007/s12687-013-0175-8,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905678236&partnerID=40&md5=a257c08c300b462ef334ca670239bb80",Article,Scopus,2-s2.0-84905678236
"Simon, M.A., De La Riva, E.E., Bergan, R., Norbeck, C., McKoy, J.M., Kulesza, P., Dong, X., Schink, J., Fleisher, L.","Improving diversity in cancer research trials: The story of the cancer disparities research network",2014,"Journal of Cancer Education","29","2",,"366","374",,2,10.1007/s13187-014-0617-y,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905573798&partnerID=40&md5=1fbe8a32ad828d545612644f046d607d",Article,Scopus,2-s2.0-84905573798
"Simeon-Dubach, D., Watson, P.","Biobanking 3.0: Evidence based and customer focused biobanking",2014,"Clinical Biochemistry","47","4-5",,"300","308",,28,10.1016/j.clinbiochem.2013.12.018,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896040934&partnerID=40&md5=4826709beaba26de13b83bb5458f0c20",Article,Scopus,2-s2.0-84896040934
"Mastromonaco, G.F., González-Grajales, L.A., Filice, M., Comizzoli, P.","Somatic cells, stem cells, and induced pluripotent stem cells: How do they now contribute to conservation?",2014,"Advances in Experimental Medicine and Biology","753",,,"385","427",,,10.1007/978-1-4939-820-2_16,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84934439312&partnerID=40&md5=de31fef4261c5c6f9cad18018f1c6cde",Review,Scopus,2-s2.0-84934439312
"Tauali'I, M., Davis, E.L., Braun, K.L., Tsark, J.U., Brown, N., Hudson, M., Burke, W.","Native Hawaiian views on biobanking",2014,"Journal of Cancer Education","29","3",,"570","576",,2,10.1007/s13187-014-0638-6,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906055006&partnerID=40&md5=3c1e868586d67b1db849fd6473ce6af5",Article,Scopus,2-s2.0-84906055006
"Nikolaidis, C., Bouros, E., Tzouvelekis, A., Drakopanagiotakis, F., Ntolios, P., Kaltsas, K., Boglou, P., Anevlavis, S., Steiropoulos, P., Lambropoulou, M., Mikroulis, D., Kolios, G., Aidinis, V., Bouros, D.","A biobank for interstitial lung diseases according to the European network “eurIPF” and “ΒΒΜRI”",2014,"Pneumon","27","3",,"209","213",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908049829&partnerID=40&md5=bed3799b23f8873265a8f6a534cc9211",Article,Scopus,2-s2.0-84908049829
"Holt, W.V., Brown, J.L., Comizzoli, P.","Reproductive science as an essential component of conservation biology",2014,"Advances in Experimental Medicine and Biology","753",,,"3","14",,,10.1007/978-1-4939-0820-2_1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959203651&partnerID=40&md5=f694e74fb8b97a36ff3a82c3c3cd226e",Article,Scopus,2-s2.0-84959203651
"Lombardo, T., Dotti, S., Villa, R., Cinotti, S., Ferrari, M.","Veterinary biobank facility: Development and management for diagnostic and research purposes",2014,"Methods in Molecular Biology","1247",,,"43","60",,,10.1007/978-1-4939-2004-4_4,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911949108&partnerID=40&md5=4e91e5815ea417ff27e02665d37b07cd",Article,Scopus,2-s2.0-84911949108
"Ahram, M., Othman, A., Shahrouri, M., Mustafa, E.","Factors influencing public participation in biobanking",2014,"European Journal of Human Genetics","22","4",,"445","451",,5,10.1038/ejhg.2013.174,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896547470&partnerID=40&md5=998d84bd4bcd672d2827373aadca9e99",Article,Scopus,2-s2.0-84896547470
"Joly, Y., Saulnier, K.M., Osien, G., Knoppers, B.M.","The ethical framing of personalized medicine",2014,"Current Opinion in Allergy and Clinical Immunology","14","5",,"404","408",,5,10.1097/ACI.0000000000000091,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906935240&partnerID=40&md5=b89486f5eea7f0767123a8306c47a349",Review,Scopus,2-s2.0-84906935240
"Zhurova, M., Lusianti, R.E., Higgins, A.Z., Acker, J.P.","Osmotic tolerance limits of red blood cells from umbilical cord blood",2014,"Cryobiology","69","1",,"48","54",,2,10.1016/j.cryobiol.2014.05.001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905916259&partnerID=40&md5=4d437caa52ca4f2796ec478a40c61e93",Article,Scopus,2-s2.0-84905916259
"Comizzoli, P., Wildt, D.E.","Mammalian fertility preservation through cryobiology: Value of classical comparative studies and the need for new preservation options",2014,"Reproduction, Fertility and Development","26","1",,"91","98",,5,10.1071/RD13259,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889801558&partnerID=40&md5=8c3093fac3b03af7e1672eee008aba69",Article,Scopus,2-s2.0-84889801558
"Tower, J.I., Lingen, M.W., Seiwert, T.Y., Langerman, A.","Impact of warm ischemia on phosphorylated biomarkers in head and neck squamous cell carcinoma",2014,"American Journal of Translational Research","6","5",,"548","557",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908068462&partnerID=40&md5=04b437f421a8eddadb7eac8ec8f6bf79",Article,Scopus,2-s2.0-84908068462
"Teunissen, C.E., Tumani, H., Engelborghs, S., Mollenhauer, B.","Biobanking of CSF: International standardization to optimize biomarker development",2014,"Clinical Biochemistry","47","4-5",,"288","292",,15,10.1016/j.clinbiochem.2013.12.024,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896035180&partnerID=40&md5=4e31a03ac9223ef653190e1f13e32018",Article,Scopus,2-s2.0-84896035180
"Cheung, C.C., Torlakovic, E.E., Porwit, A.","The role of diagnostic tissue in research",2014,"Pathobiology","81",,,"298","303",,1,10.1159/000362648,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925345268&partnerID=40&md5=a470fdceb0463355940fa99d5295672a",Article,Scopus,2-s2.0-84925345268
"Nagaraj, C.B., Rothwell, E., Hart, K., Latimer, S., Schiffman, J.D., Botkin, J.R.","Attitudes of parents of children with serious health conditions regarding residual bloodspot use",2014,"Public Health Genomics","17","3",,"141","148",,1,10.1159/000360251,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904049377&partnerID=40&md5=1a2259c32f0f7b522a7e87b8e50a5f2d",Article,Scopus,2-s2.0-84904049377
"Toccaceli, V., Fagnani, C., Gigantesco, A., Brescianini, S., D'Ippolito, C., Stazi, M.A.","Attitudes and willingness to donate biological samples for research among potential donors in the italian twin register",2014,"Journal of Empirical Research on Human Research Ethics","9","3",,"39","47",,,10.1177/1556264614540601,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905972632&partnerID=40&md5=ce8234ae98ff463ace2f5a97e45bc887",Review,Scopus,2-s2.0-84905972632
"Mora, E., Robb, J.A., Stefanoff, G., Mellado, R.H., Coppola, D., Muñoz-Antonia, T., Flores, I.","Proceedings of the 1&lt;sup&gt;st&lt;/sup&gt; Puerto Rico biobanking workshop",2014,"Reviews on Recent Clinical Trials","9","4",,"233","244",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930885945&partnerID=40&md5=095cd48a7b27944920df6b34919168a4",Article,Scopus,2-s2.0-84930885945
"Tarvin, K.A., Sandusky, G.E.","Using molecular profiled human tissue to accelerate drug discovery",2014,"Expert Opinion on Drug Discovery","9","12",,"1383","1387",,1,10.1517/17460441.2014.959926,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84912035042&partnerID=40&md5=ba1f3001921402cf7bb520c5e749e86b",Article,Scopus,2-s2.0-84912035042
"Sanner, J.E., Yu, E., Udtha, M., Holtzclaw Williams, P.","Nursing and Genetic Biobanks",2013,"Nursing Clinics of North America","48","4",,"637","648",,3,10.1016/j.cnur.2013.09.005,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888331798&partnerID=40&md5=5597e83be52a18695818263b14ede28f",Review,Scopus,2-s2.0-84888331798
"Méan, M., Aujesky, D., Lämmle, B., Gerschheimer, C., Trelle, S., Angelillo-Scherrer, A.","Design and establishment of a biobank in a multicenter prospective cohort study of elderly patients with venous thromboembolism (SWITCO65+)",2013,"Journal of Thrombosis and Thrombolysis","36","4",,"484","491",,3,10.1007/s11239-013-0922-z,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889087119&partnerID=40&md5=546865fa4e7a27150afe171208256fa1",Article,Scopus,2-s2.0-84889087119
"Diaz, Z., Aguilar-Mahecha, A., Paquet, E.R., Basik, M., Orain, M., Camlioglu, E., Constantin, A., Benlimame, N., Bachvarov, D., Jannot, G., Simard, M.J., Chabot, B., Gologan, A., Klinck, R., Gagnon-Kugler, T., Lespérance, B., Samson, B., Kavan, P., Alcindor, T., Dalfen, R., Lan, C., Chabot, C., Buchanan, M., Przybytkowrski, E., Qureshi, S., Rousseau, C., Spatz, A., Têtu, B., Batist, G.","Next-generation biobanking of metastases to enable multidimensional molecular profiling in personalized medicine",2013,"Modern Pathology","26","11",,"1413","1424",,9,10.1038/modpathol.2013.81,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887117927&partnerID=40&md5=949f743e6f0907e97bd69b9cb6afc235",Article,Scopus,2-s2.0-84887117927
"Macheiner, T., Huppertz, B., Sargsyan, K.","Innovative ways for information transfer in biobanking",2013,"Campus-Wide Information Systems","30","5",,"379","385",,2,10.1108/CWIS-08-2013-0039,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886037237&partnerID=40&md5=f1a29782293aee241b3af106ef611765",Article,Scopus,2-s2.0-84886037237
"Eminaga, O., Özgür, E., Semjonow, A., Herden, J., Akbarov, I., Tok, A., Engelmann, U., Wille, S.","Linkage of data from diverse data sources (LDS): A data combination model provides clinical data of corresponding specimens in biobanking information system",2013,"Journal of Medical Systems","37","5", 9975,"","",,2,10.1007/s10916-013-9975-z,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892617478&partnerID=40&md5=414c0eee8a208552ee920356cf82c4f0",Article,Scopus,2-s2.0-84892617478
"Eminaga, O., Özgür, E., Semjonow, A., Herden, J., Akbarov, I., Tok, A., Engelmann, U., Wille, S.","Linkage of Data from Diverse Data Sources (LDS): A Data Combination Model Provides Clinical Data of Corresponding Specimens in Biobanking Information System",2013,"Journal of Medical Systems","37","5",,"1","12",,,10.1007/s10916-013-9975-y,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883503772&partnerID=40&md5=d64756a668a5d26c5eeb5360790c721f",Article in Press,Scopus,2-s2.0-84883503772
"Filocamo, M., Baldo, C., Goldwurm, S., Renieri, A., Angelini, C., Moggio, M., Mora, M., Merla, G., Politano, L., Garavaglia, B., Casareto, L., Bricarelli, F.D.","Telethon Network of Genetic Biobanks: A key service for diagnosis and research on rare diseases",2013,"Orphanet Journal of Rare Diseases","8","1", 129,"","",,3,10.1186/1750-1172-8-129,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883168131&partnerID=40&md5=b4369aa190dadc8d4dad27f3940742ec",Article,Scopus,2-s2.0-84883168131
"Findeisen, P., Thumfart, J.O., Costina, V., Hofheinz, R., Neumaier, M.","MS-based monitoring of proteolytic decay of synthetic reporter peptides for quality control of plasma and serum specimens",2013,"American Journal of Clinical Pathology","140","3",,"314","323",,6,10.1309/AJCPOS9Z5KVZSFSC,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84882773610&partnerID=40&md5=abf5c4e543b6918e1cc80c60b5c4c165",Article,Scopus,2-s2.0-84882773610
"Mathot, L., Wallin, M., Sjöblom, T.","Automated serial extraction of DNA and RNA from biobanked tissue specimens",2013,"BMC Biotechnology","13",, 66,"","",,7,10.1186/1472-6750-13-66,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84882732124&partnerID=40&md5=5ba043ffc9b19b6ff141353cce75626c",Article,Scopus,2-s2.0-84882732124
"Aamot, H., Kohl, C.D., Richter, D., Knaup-Gregori, P.","Pseudonymization of patient identifiers for translational research",2013,"BMC Medical Informatics and Decision Making","13","1", 75,"","",,8,10.1186/1472-6947-13-75,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881173502&partnerID=40&md5=962f42409c2d7197063779c750ef4ccc",Article,Scopus,2-s2.0-84881173502
"Quinn, G.P., Castañeda, H., Pal, T., Rice, J.L., Meade, C.D., Gwede, C.K.","Risk terminology in biobanking and genetic research: What's in a name?",2013,"American Journal of Medical Genetics, Part A","161","8",,"2095","2098",,,10.1002/ajmg.a.36069,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880744814&partnerID=40&md5=c930df9cbba8061a245013b6bd399a8f",Article,Scopus,2-s2.0-84880744814
"Stephens, L.L., Swanepoel, C.C.A., Van Rooyen, B.A., Abayomi, E.A.","The Human Immunodeficiency Virus, (HIV-1), pandemic: Cellular therapies, stem cells and biobanking",2013,"Transfusion and Apheresis Science","49","1",,"9","11",,1,10.1016/j.transci.2013.05.017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84882847472&partnerID=40&md5=eca40dd156e94ab51b83e8a2e48e6b8c",Article,Scopus,2-s2.0-84882847472
"Kouba, A.J., Lloyd, R.E., Houck, M.L., Silla, A.J., Calatayud, N., Trudeau, V.L., Clulow, J., Molinia, F., Langhorne, C., Vance, C., Arregui, L., Germano, J., Lermen, D., Della Togna, G.","Emerging trends for biobanking amphibian genetic resources: The hope, reality and challenges for the next decade",2013,"Biological Conservation","164",,,"10","21",,11,10.1016/j.biocon.2013.03.010,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878666494&partnerID=40&md5=0fea9d10dd1b4a119d0d7bd97c8fdd0d",Review,Scopus,2-s2.0-84878666494
"Buseh, A.G., Underwood, S.M., Stevens, P.E., Townsend, L., Kelber, S.T.","Black African immigrant community leaders' views onparticipation in genomics research andDNAbiobanking",2013,"Nursing Outlook","61","4",,"196","204",,7,10.1016/j.outlook.2012.10.004,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880174380&partnerID=40&md5=1686ed8ec70345bfd144b63bec141492",Article,Scopus,2-s2.0-84880174380
"Limaye, N.","Pharmacogenomics, theranostics and personalized medicine - The complexities of clinical trials: Challenges in the developing world",2013,"Applied and Translational Genomics","2","1",,"17","21",,6,10.1016/j.atg.2013.05.002,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890241018&partnerID=40&md5=34aa384bffa5fa0c46f10c09c9098a1a",Article,Scopus,2-s2.0-84890241018
"Huttin, C.C., Liebman, M.N.","The economics of biobanking and pharmacogenetics databasing",2013,"Technology and Health Care","21","2",,"183","190",,3,10.3233/THC-130729,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877844053&partnerID=40&md5=7c292c9d26793ac2a5b014f9d565ce8f",Article,Scopus,2-s2.0-84877844053
"Ahram, M., Othman, A., Shahrouri, M.","Public support and consent preference for biomedical research and biobanking in Jordan",2013,"European Journal of Human Genetics","21","5",,"567","570",,13,10.1038/ejhg.2012.213,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876692293&partnerID=40&md5=aa3a0427b70d48ffd708bab8c7b55c72",Article,Scopus,2-s2.0-84876692293
"Parkinson, A.J., Hennessy, T., Bulkow, L., Sally Smith, H., Klejka, J., Zacharof, M., Walunga, J., Hughes, E., Clement, L., Westlake, C., Sylvester, I., Powell, T., McLaughlin, J.","The Alaska Area Specimen Bank: A tribal-federal partnership to maintain and manage a resource for health research",2013,"International Journal of Circumpolar Health","72","1",,"","",,2,10.3402/ijch.v72i0.20607,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876250629&partnerID=40&md5=1a7aabcce6e5de68d52b456ba6e4ee4f",Article,Scopus,2-s2.0-84876250629
"Pedersen, F., Marwitz, S., Seehase, S., Kirsten, A.-M., Zabel, P., Vollmer, E., Rabe, K.F., Magnussen, H., Watz, H., Goldmann, T.","HOPE-preservation of paraffin-embedded sputum samples-A new way of bioprofiling in COPD",2013,"Respiratory Medicine","107","4",,"587","595",,5,10.1016/j.rmed.2012.12.006,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875266210&partnerID=40&md5=51490f182c478278d52f639625fd8e4b",Article,Scopus,2-s2.0-84875266210
"Thasler, W.E., Thasler, R.M.K., Schelcher, C., Jauch, K.-W.","Biobanking for research in surgery: Are surgeons in charge for advancing translational research or mere assistants in biomaterial and data preservation?",2013,"Langenbeck's Archives of Surgery","398","4",,"487","499",,7,10.1007/s00423-013-1060-y,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885302037&partnerID=40&md5=01ce370d5b5fb5214f455812ef4b8ca4",Conference Paper,Scopus,2-s2.0-84885302037
"Morris, S., Gel, E.S., Smith, J.V., Paulauskis, J.D., Boom, D.V.D., Oeth, P., Penny, R.","Two algorithms for biospecimen comparison and differentiation using SNP genotypes",2013,"Pharmacogenomics","14","4",,"379","390",,,10.2217/pgs.13.21,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874643010&partnerID=40&md5=83d0b26afa19b4e7c2cc22f9533ab866",Article,Scopus,2-s2.0-84874643010
"Kiviniemi, M.T., Saad-Harfouche, F.G., Ciupak, G.L., Davis, W., Moysich, K., Hargrave, N.C., Ambrosone, C.B., Walker, C., Erwin, D.O.","Pilot intervention outcomes of an educational program for biospecimen research participation",2013,"Journal of Cancer Education","28","1",,"52","59",,9,10.1007/s13187-012-0434-0,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875647243&partnerID=40&md5=68ef6d987ab4156f1ffeb34a7ae3825d",Article,Scopus,2-s2.0-84875647243
"Brescianini, S., Fagnani, C., Toccaceli, V., Medda, E., Nisticò, L., D'Ippolito, C., Alviti, S., Arnofi, A., Caffari, B., Delfino, D., Ferri, M., Penna, L., Salemi, M., Sereni, S., Serino, L., Cotichini, R., Stazi, M.A.","An update on the Italian Twin Register: Advances in cohort recruitment, project building and network development",2013,"Twin Research and Human Genetics","16","1",,"190","196",,16,10.1017/thg.2012.85,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873904054&partnerID=40&md5=186ae4fe7580452c3566258e8d510301",Article,Scopus,2-s2.0-84873904054
"Sacchini, D., Liumbruno, G.M., Bruno, G., Liumbruno, C., Rafanelli, D., Minacori, R., Refolo, P., Spagnolo, A.G.","Ethical and deontological issues in transfusion medicine",2013,"Blood Transfusion","11","1",,"14","23",,3,10.2450/2012.0087-11,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872260472&partnerID=40&md5=392b27918edfb14c16c785fe6298e8ad",Review,Scopus,2-s2.0-84872260472
"Tarini, B.A., Lantos, J.D.","Lessons that newborn screening in the USA can teach us about biobanking and large-scale genetic studies",2013,"Personalized Medicine","10","1",,"81","87",,1,10.2217/pme.12.115,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871419842&partnerID=40&md5=f98fe827c9d80b220af0931b3aa8c13a",Review,Scopus,2-s2.0-84871419842
"Stell, A., Sinnott, R.","E-Enabling international cancer research: Lessons being learnt in the ENS@T-CANCER project",2013,"Proceedings - IEEE 9th International Conference on e-Science, e-Science 2013",,, 6683900,"132","139",,1,10.1109/eScience.2013.33,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893512137&partnerID=40&md5=b600b0eef45ae001d6e116cedd26a687",Conference Paper,Scopus,2-s2.0-84893512137
"Steinsbekk, K.S., Ursin, L.Ø., Skolbekken, J.-A., Solberg, B.","We're not in it for the money-lay people's moral intuitions on commercial use of 'their' biobank",2013,"Medicine, Health Care and Philosophy","16","2",,"151","162",,10,10.1007/s11019-011-9353-9,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876053303&partnerID=40&md5=04166c7d5e07141b54fb490ea509fd68",Article,Scopus,2-s2.0-84876053303
"Verissimo, P.E., Bessani, A.","E-biobanking: What have you done to my cell samples",2013,"IEEE Security and Privacy","11","6", 6682947,"62","65",,2,10.1109/MSP.2013.141,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898418004&partnerID=40&md5=a59fc3d4627eb88b88a8281187ddfcc5",Article,Scopus,2-s2.0-84898418004
"Malm, J., Végvári, Á., Rezeli, M., Upton, P., Danmyr, P., Nilsson, R., Steinfelder, E., Marko-Varga, G.","Large scale biobanking of blood - The importance of high density sample processing procedures",2012,"Journal of Proteomics","76",,,"116","124",,8,10.1016/j.jprot.2012.05.003,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869861248&partnerID=40&md5=7a4c864842d0db1e1edc63a896839649",Article,Scopus,2-s2.0-84869861248
"Holub, P., Greplova, K., Knoflickova, D., Nenutil, R., Valik, D.","The biobanking research infrastructure BBMRI_CZ: A critical tool to enhance translational cancer research",2012,"Klinicka Onkologie","25","SUPPL.2",,"","",,3,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872482771&partnerID=40&md5=d2682eaa7b25831f9e71b0984d91744d",Review,Scopus,2-s2.0-84872482771
"Stell, A., Sinnott, R.","The ENSAT registry: A digital repository supporting adrenal cancer research",2012,"Studies in Health Technology and Informatics","178",,,"207","212",,2,10.3233/978-1-61499-078-9-207,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84868294996&partnerID=40&md5=5ca73a0edef2b0e7694d92b3ab8e16cc",Conference Paper,Scopus,2-s2.0-84868294996
"Hinterberger, A.","Publics and Populations: The Politics of Ancestry and Exchange in Genome Science",2012,"Science as Culture","21","4",,"528","549",,7,10.1080/09505431.2012.705272,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871353765&partnerID=40&md5=46d6955fa0e86f485b4ef40e59199e69",Article,Scopus,2-s2.0-84871353765
"MacIlotti, M.","Reshaping informed consent in the biobanking context",2012,"European Journal of Health Law","19","3",,"271","288",,,10.1163/157180912X639134,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866465214&partnerID=40&md5=f3995efe8375eaab1d5008747fae45da",Article,Scopus,2-s2.0-84866465214
"MacKenzie, F.","Human tissue sampling in new drug research",2012,"Innovations in Pharmaceutical Technology",,"43",,"34","36",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890444611&partnerID=40&md5=29aa88805e09d957838bb7391cbfde30",Short Survey,Scopus,2-s2.0-84890444611
"Demiroglu, S.Y., Skrowny, D., Quade, M., Schwanke, J., Budde, M., Gullatz, V., Reich-Erkelenz, D., Jakob, J.J., Falkai, P., Rienhoff, O., Helbing, K., Heilbronner, U., Schulze, T.G.","Managing sensitive phenotypic data and biomaterial in large-scale collaborative psychiatric genetic research projects: Practical considerations",2012,"Molecular Psychiatry","17","12",,"1180","1185",,8,10.1038/mp.2012.11,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870059513&partnerID=40&md5=ca5ef9c2f6d5a042f00da0f9d996372e",Review,Scopus,2-s2.0-84870059513
"Koskan, A., Arevalo, M., Gwede, C.K., Quinn, G.P., Noel-Thomas, S.A., Luque, J.S., Wells, K.J., Meade, C.D.","Ethics of clear health communication: Applying the CLEAN look approach to communicate biobanking information for cancer research",2012,"Journal of Health Care for the Poor and Underserved","23","4 SUPPL.",,"58","66",,4,10.1353/hpu.2012.0192,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872246252&partnerID=40&md5=db57768421f6a50d1241ddb94c5614b0",Note,Scopus,2-s2.0-84872246252
"Schnabel, Ph.A., Petersen, I., Junker, K.","Current issues in pulmonary pathology - Report of the working group on pulmonary pathology of the German Society of Pathology [Aktuelles zur Pneumopathologie - Bericht der Arbeitsgemeinschaft Pneumopathologie der Deutschen Gesellschaft für Pathologie]",2012,"Pathologe",,,,"1","4",,2,10.1007/s00292-012-1644-2,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867485534&partnerID=40&md5=e50acfd3221ce6fabb7d5513650cc2fe",Article in Press,Scopus,2-s2.0-84867485534
"Vaught, J., Lockhart, N.C.","The evolution of biobanking best practices",2012,"Clinica Chimica Acta","413","19-20",,"1569","1575",,43,10.1016/j.cca.2012.04.030,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864395228&partnerID=40&md5=85fd05c35866e7e92ee0ceeaae9cb9fa",Review,Scopus,2-s2.0-84864395228
"Mitchell, R.","US biobanking strategies and biomedical immaterial labor",2012,"BioSocieties","7","3",,"224","244",,4,10.1057/biosoc.2012.9,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867952504&partnerID=40&md5=b16489dc1a6a679ec534ef71b8f1825a",Article,Scopus,2-s2.0-84867952504
"Brooks, A., Davis, A.","Advancements in processing that optimize samples for future research",2012,"BioProcess International","10","8",,"62","69",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84868663778&partnerID=40&md5=0ffa52f62296c286abd855f3d25c94e6",Short Survey,Scopus,2-s2.0-84868663778
"Merrick, B.A.","Archival Toxicoepigenetics: Molecular Analysis of Modified DNA from Preserved Tissues in Toxicology Studies",2012,"Toxicology and Epigenetics",,,,"387","407",,,10.1002/9781118349045.ch20,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887185412&partnerID=40&md5=d689006a31978859178911c889d7241a",Book Chapter,Scopus,2-s2.0-84887185412
