Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Baqiya, M.A., Widodo, H., Rochmawati, L., Darminto, Adachi, T., Koike, Y.","Ferromagnetism in 2212 phase Bi-Sr-Ca-Cu-O nano-superconductors",2011,"AIP Conference Proceedings",1454,1,,260,263,,,10.1063/1.4730735,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84867347163&partnerID=40&md5=19948c16bf0c79bdbc4f271ed007c6cf",Article,Scopus,2-s2.0-84867347163
"Sounas, D.L., Caloz, C.","Graphene-based non-reciprocal spatial isolator",2011,"IEEE Antennas and Propagation Society, AP-S International Symposium (Digest)",,, 5996606,1597,1600,,4,10.1109/APS.2011.5996606,"https://www.scopus.com/inward/record.url?eid=2-s2.0-80055019410&partnerID=40&md5=22b115ecf1252556a85a64ee5441a043",Conference Paper,Scopus,2-s2.0-80055019410
"Yang, L., Zhang, X., Ye, M., Jiang, J., Yang, R., Fu, T., Chen, Y., Wang, K., Liu, C., Tan, W.","Aptamer-conjugated nanomaterials and their applications",2011,"Advanced Drug Delivery Reviews",63,14-15,,1361,1370,,74,10.1016/j.addr.2011.10.002,"https://www.scopus.com/inward/record.url?eid=2-s2.0-81355148433&partnerID=40&md5=66cde2601471000aa4539323eb658e7c",Review,Scopus,2-s2.0-81355148433
"Maddah, B., Aminifar, A., Chalabi, H.","Synthesis of nano-MgO and identification of the destructive product of its reaction with 2-chloroethyl phenyl sulfide",2011,"Indian Journal of Chemistry - Section A Inorganic, Physical, Theoretical and Analytical Chemistry",50,11,,1587,1591,,1,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-80455143230&partnerID=40&md5=bfe645c67f106d8316d5b99090ee629f",Article,Scopus,2-s2.0-80455143230
"Roman, J.A., Niedzielko, T.L., Haddon, R.C., Parpura, V., Floyd, C.L.","Single-walled carbon nanotubes chemically functionalized with polyethylene glycol promote tissue repair in a rat model of spinal cord injury",2011,"Journal of Neurotrauma",28,11,,2349,2362,,44,10.1089/neu.2010.1409,"https://www.scopus.com/inward/record.url?eid=2-s2.0-80053989687&partnerID=40&md5=0fe76284a404f19ccc6a85cddab7fbce",Article,Scopus,2-s2.0-80053989687
"Cao, R.-B., Chen, X.-Q., Shen, W.-H., Long, Z.","A facile route to synthesize nano-hematite colloid",2011,"Materials Letters",65,21-22,,3298,3300,,10,10.1016/j.matlet.2011.03.006,"https://www.scopus.com/inward/record.url?eid=2-s2.0-79960997743&partnerID=40&md5=a15b6312d0167b5cc7f71337e7374ce5",Article,Scopus,2-s2.0-79960997743
"Basu, S., Basu, P.K.","Nanomaterials and chemical sensors",2011,"Sensors and Transducers",134,11,,1,31,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84855993493&partnerID=40&md5=3eb986457072e69afea91b90efdea254",Article,Scopus,2-s2.0-84855993493
"Moraes, R.A., Matos, C.F., Castro, E.G., Schreiner, W.H., Oliveira, M.M., Zarbin, A.J.G.","The effect of different chemical treatments on the structure and stability of aqueous dispersion of iron- and iron oxide-filled multi-walled carbon nanotubes",2011,"Journal of the Brazilian Chemical Society",22,11,,2191,2201,,5,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-81155133493&partnerID=40&md5=77420bf39670625b98044e9d00a0cdcb",Article,Scopus,2-s2.0-81155133493
"Mahmood, M., Li, Z., Casciano, D., Khodakovskaya, M.V., Chen, T., Karmakar, A., Dervishi, E., Xu, Y., Mustafa, T., Watanabe, F., Fejleh, A., Whitlow, M., Al-Adami, M., Ghosh, A., Biris, A.S.","Nanostructural materials increase mineralization in bone cells and affect gene expression through miRNA regulation",2011,"Journal of Cellular and Molecular Medicine",15,11,,2297,2306,,17,10.1111/j.1582-4934.2010.01234.x,"https://www.scopus.com/inward/record.url?eid=2-s2.0-80054917299&partnerID=40&md5=32e0d36fc6a967c4da0383439e0caa89",Article,Scopus,2-s2.0-80054917299
"Raj, C.J., Joshi, R.K., Varma, K.B.R.","Synthesis from zinc oxalate, growth mechanism and optical properties of ZnO nano/micro structures",2011,"Crystal Research and Technology",46,11,,1181,1188,,13,10.1002/crat.201100201,"https://www.scopus.com/inward/record.url?eid=2-s2.0-80054907499&partnerID=40&md5=ddab9803af2f61fc82afe3c7e4e571cc",Article,Scopus,2-s2.0-80054907499
"Karthikeyan, B., Pandiyarajan, T., Mangaiyarkarasi, K.","Optical properties of sol-gel synthesized calcium doped ZnO nanostructures",2011,"Spectrochimica Acta - Part A: Molecular and Biomolecular Spectroscopy",82,1,,97,101,,12,10.1016/j.saa.2011.07.005,"https://www.scopus.com/inward/record.url?eid=2-s2.0-80052797105&partnerID=40&md5=48dcfe1d01161ecec7a3f600b7452b71",Article,Scopus,2-s2.0-80052797105
"Sarsari, I.A., Salamati, H., Kameli, P., Razavi, F.S.","Optical, structural, and magnetic properties of ZnO:Co Nanoparticles prepared by a thermal treatment of ball milled precursors",2011,"Journal of Superconductivity and Novel Magnetism",24,8,,2293,2298,,4,10.1007/s10948-011-1297-z,"https://www.scopus.com/inward/record.url?eid=2-s2.0-81355160661&partnerID=40&md5=b521f549682396ee5ce113309db8d9fa",Article,Scopus,2-s2.0-81355160661
"Syryamkin, V.I., Glushkov, G.S., Borodin, V.A., Zhdanov, D.S.","Integrated optoacoustic-television methods for the nondestructive testing of solid nanomaterials",2011,"Russian Journal of Nondestructive Testing",47,11,,754,764,,,10.1134/S1061830911110076,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84856865972&partnerID=40&md5=255e355b66a6137f60ffbc3860cbf20d",Article,Scopus,2-s2.0-84856865972
"Chng, L.L., Zhang, J., Yang, J., Amoura, M., Ying, J.Y.","C-C bond formation via C-H activation and C-N bond formation via oxidative amination catalyzed by palladium- polyoxometalate nanomaterials using dioxygen as the terminal oxidant",2011,"Advanced Synthesis and Catalysis",353,16,,2988,2998,,22,10.1002/adsc.201100362,"https://www.scopus.com/inward/record.url?eid=2-s2.0-81555195324&partnerID=40&md5=4d50f1ca177bee085150c4f5795b0c9e",Article,Scopus,2-s2.0-81555195324
"Karpov, Yu.A., Kovalev, I.D., Lazukina, O.P., Baranovskaya, V.B., Glavin, G.G., Karandashev, V.K., Filippov, M.N.","Standard reference materials of high-purity substances for metrological support of analytical monitoring of nanomaterials and their high-purity precursors",2011,"Measurement Techniques",54,9,,1011,1018,,1,10.1007/s11018-011-9842-5,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84855850276&partnerID=40&md5=0c6dbc5fcb84e2c95337f99eb6feb1e7",Conference Paper,Scopus,2-s2.0-84855850276
"Chen, M., Ma, C.Y., Mahmud, T., Darr, J.A., Wang, X.Z.","Modelling and simulation of continuous hydrothermal flow synthesis process for nano-materials manufacture",2011,"Journal of Supercritical Fluids",59,,,131,139,,30,10.1016/j.supflu.2011.07.002,"https://www.scopus.com/inward/record.url?eid=2-s2.0-80053560478&partnerID=40&md5=1806badb821d01a6611692de63d02058",Article,Scopus,2-s2.0-80053560478
"Muravskaya, N.P.","Metrological provisions for evaluation of composite nanomaterial parameters",2011,"Measurement Techniques",54,9,,1041,1045,,,10.1007/s11018-011-9846-1,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84855847331&partnerID=40&md5=4f48eeaecd36d9d591b1328c7e1a4b4c",Conference Paper,Scopus,2-s2.0-84855847331
"Da̧browska, A., Huczko, A., Soszyński, M., Bendjemil, B., Micciulla, F., Sacco, I., Coderoni, L., Bellucci, S.","Ultra-fast efficient synthesis of one-dimensional nanostructures",2011,"Physica Status Solidi (B) Basic Research",248,11,,2704,2707,,13,10.1002/pssb.201100054,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84868650592&partnerID=40&md5=4d9b235a07e53c5a9329591854c6ebdc",Article,Scopus,2-s2.0-84868650592
"Zhang, S., Lu, M.","Hydrothermal synthesis and optical characterization of 1-D AgVO 3and Ag 2V 4O 11nano/microstructures",2011,"Advanced Science Letters",4,11-12,,3701,3705,,,10.1166/asl.2011.1908,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84863057727&partnerID=40&md5=27e45fe494d4ae33522e67da4496f096",Article,Scopus,2-s2.0-84863057727
"Elen, B., Ekiz, D., Pikin, E., Demirel, G.","Green catalysts based on bio-inspired polymer coatings and electroless plating of silver nanoparticles",2011,"Journal of Molecular Catalysis A: Chemical",350,1-2,,97,102,,14,10.1016/j.molcata.2011.09.017,"https://www.scopus.com/inward/record.url?eid=2-s2.0-80054909129&partnerID=40&md5=273761c35e69ce78e44ce82ad076d08e",Article,Scopus,2-s2.0-80054909129
"Ghormade, V., Deshpande, M.V., Paknikar, K.M.","Perspectives for nano-biotechnology enabled protection and nutrition of plants",2011,"Biotechnology Advances",29,6,,792,803,,90,10.1016/j.biotechadv.2011.06.007,"https://www.scopus.com/inward/record.url?eid=2-s2.0-80053441022&partnerID=40&md5=88c03fdd6ce2e49572347d08a5edd185",Review,Scopus,2-s2.0-80053441022
"Romaniuk, R.S.","WILGA photonics and web engineering 2011",2011,"Proceedings of SPIE - The International Society for Optical Engineering",8008,, 800802,,,,,10.1117/12.905443,"https://www.scopus.com/inward/record.url?eid=2-s2.0-80054970237&partnerID=40&md5=c585364b2ac0d3a518a6bf3ba2c7bedc",Conference Paper,Scopus,2-s2.0-80054970237
"Yang, M., Sui, Y., Mu, H., Lü, S., Wang, X., Lü, T.","Mechanism of upconversion emission enhancement in Y 3Al 5O 12:Er 3+/Li + powders",2011,"Journal of Rare Earths",29,11,,1022,1025,,2,10.1016/S1002-0721(10)60590-X,"https://www.scopus.com/inward/record.url?eid=2-s2.0-83455228467&partnerID=40&md5=dfb56bc94f4f35c3941da824f4547de1",Article,Scopus,2-s2.0-83455228467
"Artiles, M.S., Rout, C.S., Fisher, T.S.","Graphene-based hybrid materials and devices for biosensing",2011,"Advanced Drug Delivery Reviews",63,14-15,,1352,1360,,115,10.1016/j.addr.2011.07.005,"https://www.scopus.com/inward/record.url?eid=2-s2.0-81355161309&partnerID=40&md5=11e22f7ad13d6aebe71654d172b68494",Review,Scopus,2-s2.0-81355161309
"Dellisanti, F., Minguzzi, V., Valdrè, G.","Mechanical and thermal properties of a nanopowder talc compound produced by controlled ball milling",2011,"Journal of Nanoparticle Research",13,11,,5919,5926,,7,10.1007/s11051-011-0541-6,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84857065129&partnerID=40&md5=1c47274b4f50622c2a0e985f477289ae",Conference Paper,Scopus,2-s2.0-84857065129
"Yu, L., Lv, Y., Zhang, X., Zhang, Y., Zou, R., Zhang, F.","Vapor-liquid-solid growth route to AlN nanowires on Au-coated Si substrate by direct nitridation of Al powder",2011,"Journal of Crystal Growth",334,1,,57,61,,12,10.1016/j.jcrysgro.2011.08.025,"https://www.scopus.com/inward/record.url?eid=2-s2.0-80053335499&partnerID=40&md5=41393b20cd20070e886a7675b609f76a",Article,Scopus,2-s2.0-80053335499
"Kaluderović, G.N., Paschke, R.","Anticancer metallotherapeutics in preclinical development",2011,"Current Medicinal Chemistry",18,31,,4738,4752,,32,10.2174/092986711797535308,"https://www.scopus.com/inward/record.url?eid=2-s2.0-80054851726&partnerID=40&md5=a7e70f6cbd41080e6b23fea5977b051c",Review,Scopus,2-s2.0-80054851726
"Huang, G., Weng, J.","Syntheses of carbon nanomaterials by ferrocene",2011,"Current Organic Chemistry",15,21,,3653,3666,,8,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-80055097457&partnerID=40&md5=3aad836ab8156d971699dfb8bc6d5664",Review,Scopus,2-s2.0-80055097457
"Vanifatova, N.G., Spivakov, B.Ya., Kamyshny, A.","Comparison of potential of capillary zone electrophoresis and Malvern's improved laser Doppler velocimetry for characterisation of silica nanomaterials in aqueous media",2011,"International Journal of Nanoparticles",4,4,,369,380,,2,10.1504/IJNP.2011.043499,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84857352324&partnerID=40&md5=e8f6a08ec3609e9b41c1f019732ba13f",Article,Scopus,2-s2.0-84857352324
"Ruiz, O.N., Fernando, K.A.S., Wang, B., Brown, N.A., Luo, P.G., McNamara, N.D., Vangsness, M., Sun, Y.-P., Bunker, C.E.","Graphene oxide: a nonspecific enhancer of cellular growth",2011,"ACS Nano",5,10,,8100,8107,,170,10.1021/nn202699t,"https://www.scopus.com/inward/record.url?eid=2-s2.0-80055022730&partnerID=40&md5=4da0bd42af1dd5e38d46c6cd73f126d4",Article,Scopus,2-s2.0-80055022730
"Rashad, M.M., Roshdi, R., El-Barawy, K., Kandil, A.T.","Controlling the conditions for synthesis of strontium titanate nanopowders from celestite ore",2011,"Transactions of the Institutions of Mining and Metallurgy, Section C: Mineral Processing and Extractive Metallurgy",120,3,,156,161,,1,10.1179/1743285511Y.0000000015,"https://www.scopus.com/inward/record.url?eid=2-s2.0-80054749440&partnerID=40&md5=53186fab1eade79ff34c8a70cbcff775",Article,Scopus,2-s2.0-80054749440
"Alemi, A., Hanifehpour, Y., Joo, S.W., Min, B.-K.","Synthesis of novel Ln                    xSb                    2-xSe                    3 (Ln: Lu                    3+, Ho                    3+, Nd                    3+) nanomaterials via co-reduction method and investigation of their physical properties",2011,"Colloids and Surfaces A: Physicochemical and Engineering Aspects",390,1-3,,142,148,,8,10.1016/j.colsurfa.2011.09.018,"https://www.scopus.com/inward/record.url?eid=2-s2.0-80855132645&partnerID=40&md5=b4acdb1801ba4c0c8bc37cf7e6044934",Article,Scopus,2-s2.0-80855132645
"Wysocka-Kröl, K., Wieliczko, A., Podbielska, H.","Silver doped nanomaterials and their possible use for antibacterial photodynamic activity",2011,"Proceedings of SPIE - The International Society for Optical Engineering",8099,, 809915,,,,,10.1117/12.897627,"https://www.scopus.com/inward/record.url?eid=2-s2.0-80054054492&partnerID=40&md5=af6de6728b1001f92821a88bb451009e",Conference Paper,Scopus,2-s2.0-80054054492
"Seh, Z.W., Liu, S., Zhang, S.-Y., Bharathi, M.S., Ramanarayan, H., Low, M., Shah, K.W., Zhang, Y.-W., Han, M.-Y.","Anisotropic growth of titania onto various gold nanostructures: Synthesis, theoretical understanding, and optimization for catalysis",2011,"Angewandte Chemie - International Edition",50,43,,10140,10143,,56,10.1002/anie.201104943,"https://www.scopus.com/inward/record.url?eid=2-s2.0-80054016823&partnerID=40&md5=707023ebb45c8d47528ff08fff3acf74",Article,Scopus,2-s2.0-80054016823
"Srivastava, H., Tiwari, P., Srivastava, A.K., Rai, S., Ganguli, T., Deb, S.K.","Effect of substrate texture on the growth of hematite nanowires",2011,"Applied Surface Science",258,1,,494,500,,5,10.1016/j.apsusc.2011.08.082,"https://www.scopus.com/inward/record.url?eid=2-s2.0-80054760976&partnerID=40&md5=6f1c0854aa24f78ba57b614c29e28525",Article,Scopus,2-s2.0-80054760976
"Yang, J., Li, X., Lang, J., Yang, L., Gao, M., Liu, X., Wei, M., Liu, Y., Wang, R.","Effects of mineralizing agent on the morphologies and photoluminescence properties of Eu<sup>3+</sup>-doped ZnO nanomaterials",2011,"Journal of Alloys and Compounds",509,41,,10025,10031,,10,10.1016/j.jallcom.2011.08.021,"https://www.scopus.com/inward/record.url?eid=2-s2.0-80052962269&partnerID=40&md5=c18d822ae3570c57d42da813e273581e",Article,Scopus,2-s2.0-80052962269
"Haase, W., Lapanik, A., Ottinger, M.","Nanomaterials dispersed in ferroelectric liquid crystals",2011,"Proceedings of SPIE - The International Society for Optical Engineering",8114,, 81140H,,,,3,10.1117/12.894938,"https://www.scopus.com/inward/record.url?eid=2-s2.0-80053616892&partnerID=40&md5=70b2bb055e5a304a7735ccc08c5d920e",Conference Paper,Scopus,2-s2.0-80053616892
"Ansari, S.A., Khan, W., Chaman, M., Naqvi, A.H.","Synthesis, structural and optical properties of Cr doped ZnO nanoparticles",2011,"Asian Journal of Chemistry",23,12,,5622,5624,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-80053502112&partnerID=40&md5=87dafef01ec7feb12e19df00f3f90d0c",Article,Scopus,2-s2.0-80053502112
"Alkhtaby, L.A., Husain, S., Khan, W., Naqvi, S.A.H.","Structural and optical properties of Mn Doped ZnO nanoparticles",2011,"Asian Journal of Chemistry",23,12,,5605,5607,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-80053519787&partnerID=40&md5=95c5b6567c2c84a53ee55ec559b50004",Article,Scopus,2-s2.0-80053519787
"Chen, A., Asmussen, R.M., Chen, S., Asmussen, C., Laurin, R.","Synthesis and electrochemical FTIR study of Pd-based nanostructured catalysts",2011,"Proceedings of SPIE - The International Society for Optical Engineering",8098,, 80980Y,,,,,10.1117/12.893860,"https://www.scopus.com/inward/record.url?eid=2-s2.0-80053532352&partnerID=40&md5=d3cd0d28cb7a23bea2bb504e608a2c56",Conference Paper,Scopus,2-s2.0-80053532352
"Silbergeld, E.K., Contreras, E.Q., Hartung, T., Hirsch, C., Hogberg, H., Jachak, A.C., Jordan, W., Landsiedel, R., Morris, J., Patri, A., Pounds, J.G., De Vizcaya Ruiz, A., Shvedova, A., Tanguay, R., Tatarazako, N., Van Vliet, E., Walker, N.J., Wiesner, M., Wilcox, N., Zurlo, J.","T <sup>4</sup> workshop report nanotoxicology: ""The end of the beginning"" - Signs on the roadmap to a strategy for assuring the safe application and use of nanomaterials",2011,"Altex",28,3,,236,241,,9,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-80053483529&partnerID=40&md5=3358282a2fcb331cee390e6b477d6443",Conference Paper,Scopus,2-s2.0-80053483529
"Finch, A.S., Jacob, C.M., Sumner, J.J.","DNA architectures for templated material growth",2011,"Proceedings of SPIE - The International Society for Optical Engineering",8103,, 81030B,,,,1,10.1117/12.893883,"https://www.scopus.com/inward/record.url?eid=2-s2.0-80053532953&partnerID=40&md5=a17415da67f70f8d777fd4827badc04d",Conference Paper,Scopus,2-s2.0-80053532953
"Cooper, K.P., Wachter, R.F.","Challenges and opportunities in nanomanufacturing",2011,"Proceedings of SPIE - The International Society for Optical Engineering",8105,, 810503,,,,1,10.1117/12.894415,"https://www.scopus.com/inward/record.url?eid=2-s2.0-80053517920&partnerID=40&md5=bafc3058e4f577543360dd7a7fcf1680",Conference Paper,Scopus,2-s2.0-80053517920
"Liu, S.Z., Wang, T.X., Yang, L.Y.","Low temperature preparation of nanocrystalline SrTiO3 and BaTiO3 from alkaline earth nitrates and TiO2 nanocrystals",2011,"Powder Technology",212,2,,378,381,,13,10.1016/j.powtec.2011.06.010,"https://www.scopus.com/inward/record.url?eid=2-s2.0-79960632840&partnerID=40&md5=e8d912cf6fbe93585e523f45230314e0",Article,Scopus,2-s2.0-79960632840
"Ion, I., Ion, A.C., Culetu, A.","Application of an exfoliated graphite nanoplatelet-modified electrode for the determination of quintozen",2011,"Materials Science and Engineering C",31,7,,1553,1557,,1,10.1016/j.msec.2011.07.004,"https://www.scopus.com/inward/record.url?eid=2-s2.0-80052121412&partnerID=40&md5=89e6082cf244a8b482389f7f22066328",Article,Scopus,2-s2.0-80052121412
"Liu, K.-K., Chan, V.","Nanoengineering life: From cell to tissue",2011,"Interface Focus",1,5,,699,701,,1,10.1098/rsfs.2011.0068,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84860899216&partnerID=40&md5=c6e8f015fe779e485add9195f5f2f86e",Article,Scopus,2-s2.0-84860899216
"Liu, J., Liu, J., Wan, Y., Li, W., Meng, F., Jin, Z.","Synthesis of novel layer-packed In<inf>2</inf>O<inf>3</inf> nanostructures and their application in gas sensor for detecting indoor air contaminants",2011,"NEMS 2011 - 6th IEEE International Conference on Nano/Micro Engineered and Molecular Systems",,, 6017471,784,787,,,10.1109/NEMS.2011.6017471,"https://www.scopus.com/inward/record.url?eid=2-s2.0-80053317637&partnerID=40&md5=9311801badf865635278d38b1e8e32d6",Conference Paper,Scopus,2-s2.0-80053317637
"Lan, Y.-C., Yang, Y.-J.","Dielectrophoresis assembly of multiwall carbon nanotubes for creating cylindrical clusters",2011,"NEMS 2011 - 6th IEEE International Conference on Nano/Micro Engineered and Molecular Systems",,, 6017479,817,820,,,10.1109/NEMS.2011.6017479,"https://www.scopus.com/inward/record.url?eid=2-s2.0-80053325154&partnerID=40&md5=004d6959094652540d819d7883f1b50d",Conference Paper,Scopus,2-s2.0-80053325154
"Wang, G., Sun, D., Liang, H., Kong, C.","Synthesis of magnesium oxide nanomaterials using magnesium carbonate as precursors",2011,"Advanced Materials Research",308-310,,,132,135,,2,10.4028/www.scientific.net/AMR.308-310.132,"https://www.scopus.com/inward/record.url?eid=2-s2.0-80053232699&partnerID=40&md5=8d0dac9ad765e425d9ab124d0d479b9c",Conference Paper,Scopus,2-s2.0-80053232699
"Li, G., Li, C., Yang, X., Ng Dikon, H.L., Tang, H.","Hierarchical construction of PbS architectures based on the adsorption and sustained release of H2S by TBAB",2011,"Materials Chemistry and Physics",129,3,,1011,1019,,2,10.1016/j.matchemphys.2011.05.050,"https://www.scopus.com/inward/record.url?eid=2-s2.0-79960564765&partnerID=40&md5=231b50fbaed48b00f22f18f96cdb7acd",Article,Scopus,2-s2.0-79960564765
"Alves, J.O., Zhuo, C., Levendis, Y.A., Tenório, J.A.S.","Microstructural analysis of carbon nanomaterials produced from pyrolysis/combustion of Styrene-Butadiene-Rubber (SBR)",2011,"Materials Research",14,4,,499,504,,9,10.1590/S1516-14392011005000078,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84555191703&partnerID=40&md5=ec1dd47e4f537667167e67ba6abc9f65",Article,Scopus,2-s2.0-84555191703
"Vasile, M., Ianasi, C., Birdeanu, A.V., Vasile, E.","Structural properties of undoped and doped with Er3+ ions ZnGa2O4 nanomaterials obtained by hydrothermal method",2011,"Journal of Optoelectronics and Advanced Materials",13,10,,1273,1278,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-82755190490&partnerID=40&md5=a56abb086c8e369089dc179179bc28bc",Article,Scopus,2-s2.0-82755190490
"Zhao, G., Zhang, L., Wang, J., Li, J., Qian, Q., Pan, X., Gu, Y.","Synthesis of thorn-like Ca2B2O5· H2O by hydrothermal method",2011,"Bulletin of Materials Science",34,6,,1197,1199,,1,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-83155193024&partnerID=40&md5=65205b63d2bfd140dfff2ce7884c5e05",Article,Scopus,2-s2.0-83155193024
"Evtushenko, Yu.M., Romashkin, S.V., Davydov, V.V.","Synthesis and properties of TiO2-based nanomaterials",2011,"Theoretical Foundations of Chemical Engineering",45,5,,731,738,,2,10.1134/S0040579511050071,"https://www.scopus.com/inward/record.url?eid=2-s2.0-80455129209&partnerID=40&md5=384f81abcb864a99d9ade9d0208dba98",Article,Scopus,2-s2.0-80455129209
"Andujar, P., Lanone, S., Brochard, P., Boczkowski, J.","Respiratory effects of manufactured nanoparticles",2011,"Revue des Maladies Respiratoires",28,8,,,,e66-e75,12,10.1016/j.rmr.2011.09.008,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84155162660&partnerID=40&md5=9ffd3fb9a9115bd87f3305b6df2e688a",Review,Scopus,2-s2.0-84155162660
"Sharma, P.K., Dutta, R.K., Pandey, A.C.","VUV excited photoluminescence of Eu3+ doped Y2O3 nanoparticles",2011,"Advanced Materials Letters",2,4,,285,289,,6,10.5185/amlett.indias.195,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84866309779&partnerID=40&md5=5ab2130e23b917e20cd33988eb1463be",Article,Scopus,2-s2.0-84866309779
"Dejene, F.B., Ali, A.G., Swart, H.C., Botha, R.J., Roro, K., Coetsee, L., Biggs, M.M.","Optical properties of ZnO nanoparticles synthesized by varying the sodium hydroxide to zinc acetate molar ratios using a Sol-Gel process",2011,"Central European Journal of Physics",9,5,,1321,1326,,3,10.2478/s11534-011-0050-3,"https://www.scopus.com/inward/record.url?eid=2-s2.0-80052759814&partnerID=40&md5=c7dbf6d8d73da2ba446f7ec4ed3a90f4",Article,Scopus,2-s2.0-80052759814
"Lei, R.S., Wang, M.P., Li, Z., Wei, H.G.","Disclination dipoles observation and nanocrystallization mechanism in ball milled Cu-Nb powders",2011,"Materials Letters",65,19-20,,3044,3046,,4,10.1016/j.matlet.2011.06.001,"https://www.scopus.com/inward/record.url?eid=2-s2.0-79960328494&partnerID=40&md5=693985cab54ce5000016fdfdae1afdb3",Article,Scopus,2-s2.0-79960328494
"Gao, J.-M., Wang, L., Yu, H.-J., Xiao, A.-G., Ding, W.-B.","Recent research progress in burning rate catalysts",2011,"Propellants, Explosives, Pyrotechnics",36,5,,404,409,,29,10.1002/prep.200900093,"https://www.scopus.com/inward/record.url?eid=2-s2.0-80054821507&partnerID=40&md5=6061eb8999eb316ab78ae170629746ed",Review,Scopus,2-s2.0-80054821507
"Xin, J., Lindenmuth, T., Shannon, C.","Electrocatalytic oxygen reduction at polyoxometalate/Au-nanoparticle hybrid thin films formed by layer-by-layer deposition",2011,"Electrochimica Acta",56,24,,8884,8890,,11,10.1016/j.electacta.2011.07.115,"https://www.scopus.com/inward/record.url?eid=2-s2.0-80052799709&partnerID=40&md5=c064a4a7347f7754424f75973862dbd8",Article,Scopus,2-s2.0-80052799709
"Ma, M.-G., Li, S.-M., Jia, N., Zhu, J.-F., Sun, R.-C., Zhu, Y.-J.","Fabrication and characterization of Ag/calcium silicate core-shell nanocomposites",2011,"Materials Letters",65,19-20,,3069,3071,,6,10.1016/j.matlet.2011.06.103,"https://www.scopus.com/inward/record.url?eid=2-s2.0-79960292659&partnerID=40&md5=61c56b7f9b04d1dc6161117883a1f0c3",Article,Scopus,2-s2.0-79960292659
"Yan, S., Zhang, S.","Investigation of methanol electrooxidation on Au/C catalyst in alkaline medium",2011,"International Journal of Hydrogen Energy",36,21,,13392,13397,,16,10.1016/j.ijhydene.2011.07.117,"https://www.scopus.com/inward/record.url?eid=2-s2.0-83055181359&partnerID=40&md5=3ec26c03f168b3afd101cda32f0e72ac",Article,Scopus,2-s2.0-83055181359
"Hamadanian, M., Akbari, A., Jabbari, V.","Electrospun titanium dioxide nanofibers: Fabrication, properties and its application in photo-oxidative degradation of methyl orange (MO)",2011,"Fibers and Polymers",12,7,,880,885,,14,10.1007/s12221-011-0880-z,"https://www.scopus.com/inward/record.url?eid=2-s2.0-80155174761&partnerID=40&md5=91d546a8cd5ec9043b0355964d50a33d",Article,Scopus,2-s2.0-80155174761
"Rajasudha, G., Nancy, A.P., Paramasivam, T., Boukos, N., Narayanan, V., Stephen, A.","Synthesis and characterization of polyindole-NiO-based composite polymer electrolyte with LiClO4",2011,"International Journal of Polymeric Materials and Polymeric Biomaterials",60,11,,877,892,,13,10.1080/00914037.2010.551367,"https://www.scopus.com/inward/record.url?eid=2-s2.0-80052186106&partnerID=40&md5=b921545625a753d29e4ce75011b952b1",Article,Scopus,2-s2.0-80052186106
"Demoisson, F., Ariane, M., Leybros, A., Muhr, H., Bernard, F.","Design of a reactor operating in supercritical water conditions using CFD simulations. Examples of synthesized nanomaterials",2011,"Journal of Supercritical Fluids",58,3,,371,377,,19,10.1016/j.supflu.2011.07.001,"https://www.scopus.com/inward/record.url?eid=2-s2.0-80052269042&partnerID=40&md5=2f61b07f9a7e44513af2233f8aad06cf",Article,Scopus,2-s2.0-80052269042
"Huang, X., Yang, M., Wang, G., Zhang, X.","Effect of surface properties of SBA-15 on confined Ag nanomaterials via double solvent technique",2011,"Microporous and Mesoporous Materials",144,1-3,,171,175,,10,10.1016/j.micromeso.2011.04.012,"https://www.scopus.com/inward/record.url?eid=2-s2.0-79960176514&partnerID=40&md5=edbf7f342d5a9c41aef55e6c46509c9e",Article,Scopus,2-s2.0-79960176514
